年月日,時刻,データ01(mG)
2023/12/07,03:05:19,1459.0
2023/12/07,03:05:20,1459.0
2023/12/07,03:05:21,1464.0
2023/12/07,03:05:22,1464.0
2023/12/07,03:05:23,1464.0
2023/12/07,03:05:24,1464.0
2023/12/07,03:05:25,1464.0
2023/12/07,03:05:26,1472.0
2023/12/07,03:05:27,1459.0
2023/12/07,03:05:28,1459.0
2023/12/07,03:05:29,1459.0
2023/12/07,03:05:30,1459.0
2023/12/07,03:05:31,1459.0
2023/12/07,03:05:32,1459.0
2023/12/07,03:05:33,1459.0
2023/12/07,03:05:34,1459.0
2023/12/07,03:05:35,1459.0
2023/12/07,03:05:36,1459.0
2023/12/07,03:05:37,1459.0
2023/12/07,03:05:38,1464.0
2023/12/07,03:05:39,1464.0
2023/12/07,03:05:40,1464.0
2023/12/07,03:05:41,1464.0
2023/12/07,03:05:42,1464.0
2023/12/07,03:05:43,1459.0
2023/12/07,03:05:44,1459.0
2023/12/07,03:05:45,1459.0
2023/12/07,03:05:46,1451.0
2023/12/07,03:05:47,1451.0
2023/12/07,03:05:48,1451.0
2023/12/07,03:05:49,1451.0
2023/12/07,03:05:50,1451.0
2023/12/07,03:05:51,1451.0
2023/12/07,03:05:52,1455.0
2023/12/07,03:05:53,1455.0
2023/12/07,03:05:54,1455.0
2023/12/07,03:05:55,1455.0
2023/12/07,03:05:56,1455.0
2023/12/07,03:05:57,1451.0
2023/12/07,03:05:58,1451.0
2023/12/07,03:05:59,1451.0
2023/12/07,03:06:00,1451.0
2023/12/07,03:06:01,1451.0
2023/12/07,03:06:02,1451.0
2023/12/07,03:06:03,1455.0
2023/12/07,03:06:04,1455.0
2023/12/07,03:06:05,1455.0
2023/12/07,03:06:06,1455.0
2023/12/07,03:06:07,1464.0
2023/12/07,03:06:08,1455.0
2023/12/07,03:06:09,1459.0
2023/12/07,03:06:10,1459.0
2023/12/07,03:06:11,1451.0
2023/12/07,03:06:12,1451.0
2023/12/07,03:06:13,1451.0
2023/12/07,03:06:14,1451.0
2023/12/07,03:06:15,1455.0
2023/12/07,03:06:16,1464.0
2023/12/07,03:06:17,1464.0
2023/12/07,03:06:18,1464.0
2023/12/07,03:06:19,1459.0
2023/12/07,03:06:20,1459.0
2023/12/07,03:06:21,1451.0
2023/12/07,03:06:22,1451.0
2023/12/07,03:06:23,1451.0
2023/12/07,03:06:24,1451.0
2023/12/07,03:06:25,1455.0
2023/12/07,03:06:26,1455.0
2023/12/07,03:06:27,1455.0
2023/12/07,03:06:28,1455.0
2023/12/07,03:06:29,1459.0
2023/12/07,03:06:30,1451.0
2023/12/07,03:06:31,1459.0
2023/12/07,03:06:32,1459.0
2023/12/07,03:06:33,1459.0
2023/12/07,03:06:34,1459.0
2023/12/07,03:06:36,1455.0
2023/12/07,03:06:37,1455.0
2023/12/07,03:06:38,1455.0
2023/12/07,03:06:39,1455.0
2023/12/07,03:06:40,1451.0
2023/12/07,03:06:41,1451.0
2023/12/07,03:06:42,1451.0
2023/12/07,03:06:43,1451.0
2023/12/07,03:06:44,1451.0
2023/12/07,03:06:45,1451.0
2023/12/07,03:06:46,1455.0
2023/12/07,03:06:47,1455.0
2023/12/07,03:06:48,1455.0
2023/12/07,03:06:49,1464.0
2023/12/07,03:06:50,1451.0
2023/12/07,03:06:51,1451.0
2023/12/07,03:06:52,1451.0
2023/12/07,03:06:53,1451.0
2023/12/07,03:06:54,1451.0
2023/12/07,03:06:55,1451.0
2023/12/07,03:06:56,1455.0
2023/12/07,03:06:57,1455.0
2023/12/07,03:06:58,1455.0
2023/12/07,03:06:59,1455.0
2023/12/07,03:07:00,1442.0
2023/12/07,03:07:01,1451.0
2023/12/07,03:07:02,1451.0
2023/12/07,03:07:03,1451.0
2023/12/07,03:07:04,1451.0
2023/12/07,03:07:05,1447.0
2023/12/07,03:07:06,1455.0
2023/12/07,03:07:07,1455.0
2023/12/07,03:07:08,1451.0
2023/12/07,03:07:09,1451.0
2023/12/07,03:07:10,1451.0
2023/12/07,03:07:11,1451.0
2023/12/07,03:07:12,1451.0
2023/12/07,03:07:13,1455.0
2023/12/07,03:07:14,1455.0
2023/12/07,03:07:15,1455.0
2023/12/07,03:07:16,1455.0
2023/12/07,03:07:17,1455.0
2023/12/07,03:07:18,1451.0
2023/12/07,03:07:19,1451.0
2023/12/07,03:07:20,1451.0
2023/12/07,03:07:21,1451.0
2023/12/07,03:07:22,1455.0
2023/12/07,03:07:23,1447.0
2023/12/07,03:07:24,1451.0
2023/12/07,03:07:25,1442.0
2023/12/07,03:07:26,1451.0
2023/12/07,03:07:27,1451.0
2023/12/07,03:07:28,1451.0
2023/12/07,03:07:29,1447.0
2023/12/07,03:07:30,1455.0
2023/12/07,03:07:31,1447.0
2023/12/07,03:07:32,1455.0
2023/12/07,03:07:33,1455.0
2023/12/07,03:07:34,1451.0
2023/12/07,03:07:35,1451.0
2023/12/07,03:07:36,1451.0
2023/12/07,03:07:37,1451.0
2023/12/07,03:07:38,1451.0
2023/12/07,03:07:39,1455.0
2023/12/07,03:07:40,1455.0
2023/12/07,03:07:41,1447.0
2023/12/07,03:07:42,1464.0
2023/12/07,03:07:43,1455.0
2023/12/07,03:07:44,1451.0
2023/12/07,03:07:45,1451.0
2023/12/07,03:07:46,1451.0
2023/12/07,03:07:47,1451.0
2023/12/07,03:07:48,1451.0
2023/12/07,03:07:49,1451.0
2023/12/07,03:07:50,1451.0
2023/12/07,03:07:51,1451.0
2023/12/07,03:07:52,1455.0
2023/12/07,03:07:53,1447.0
2023/12/07,03:07:54,1447.0
2023/12/07,03:07:55,1455.0
2023/12/07,03:07:56,1451.0
2023/12/07,03:07:57,1451.0
2023/12/07,03:07:58,1451.0
2023/12/07,03:07:59,1451.0
2023/12/07,03:08:00,1451.0
2023/12/07,03:08:01,1447.0
2023/12/07,03:08:02,1447.0
2023/12/07,03:08:03,1447.0
2023/12/07,03:08:04,1447.0
2023/12/07,03:08:05,1451.0
2023/12/07,03:08:06,1451.0
2023/12/07,03:08:07,1451.0
2023/12/07,03:08:08,1451.0
2023/12/07,03:08:09,1451.0
2023/12/07,03:08:10,1451.0
2023/12/07,03:08:11,1447.0
2023/12/07,03:08:12,1447.0
2023/12/07,03:08:13,1455.0
2023/12/07,03:08:14,1451.0
2023/12/07,03:08:15,1451.0
2023/12/07,03:08:16,1442.0
2023/12/07,03:08:17,1442.0
2023/12/07,03:08:18,1442.0
2023/12/07,03:08:19,1455.0
2023/12/07,03:08:20,1455.0
2023/12/07,03:08:21,1455.0
2023/12/07,03:08:22,1455.0
2023/12/07,03:08:23,1451.0
2023/12/07,03:08:24,1451.0
2023/12/07,03:08:25,1451.0
2023/12/07,03:08:26,1451.0
2023/12/07,03:08:27,1451.0
2023/12/07,03:08:28,1455.0
2023/12/07,03:08:29,1455.0
2023/12/07,03:08:30,1455.0
2023/12/07,03:08:31,1451.0
2023/12/07,03:08:32,1451.0
2023/12/07,03:08:33,1451.0
2023/12/07,03:08:34,1451.0
2023/12/07,03:08:35,1451.0
2023/12/07,03:08:36,1451.0
2023/12/07,03:08:37,1464.0
2023/12/07,03:08:38,1464.0
2023/12/07,03:08:39,1464.0
2023/12/07,03:08:40,1464.0
2023/12/07,03:08:41,1464.0
2023/12/07,03:08:42,1451.0
2023/12/07,03:08:43,1451.0
2023/12/07,03:08:44,1451.0
2023/12/07,03:08:45,1451.0
2023/12/07,03:08:46,1455.0
2023/12/07,03:08:47,1464.0
2023/12/07,03:08:48,1464.0
2023/12/07,03:08:49,1451.0
2023/12/07,03:08:50,1459.0
2023/12/07,03:08:51,1459.0
2023/12/07,03:08:52,1464.0
2023/12/07,03:08:53,1464.0
2023/12/07,03:08:54,1455.0
2023/12/07,03:08:55,1459.0
2023/12/07,03:08:56,1459.0
2023/12/07,03:08:57,1459.0
2023/12/07,03:08:58,1459.0
2023/12/07,03:08:59,1455.0
2023/12/07,03:09:00,1455.0
2023/12/07,03:09:01,1455.0
2023/12/07,03:09:02,1451.0
2023/12/07,03:09:03,1459.0
2023/12/07,03:09:04,1451.0
2023/12/07,03:09:05,1451.0
2023/12/07,03:09:06,1451.0
2023/12/07,03:09:07,1451.0
2023/12/07,03:09:08,1464.0
2023/12/07,03:09:09,1455.0
2023/12/07,03:09:10,1464.0
2023/12/07,03:09:11,1464.0
2023/12/07,03:09:12,1459.0
2023/12/07,03:09:13,1451.0
2023/12/07,03:09:14,1451.0
2023/12/07,03:09:15,1451.0
2023/12/07,03:09:16,1464.0
2023/12/07,03:09:17,1455.0
2023/12/07,03:09:18,1455.0
2023/12/07,03:09:19,1464.0
2023/12/07,03:09:20,1455.0
2023/12/07,03:09:21,1459.0
2023/12/07,03:09:22,1459.0
2023/12/07,03:09:23,1459.0
2023/12/07,03:09:24,1459.0
2023/12/07,03:09:25,1459.0
2023/12/07,03:09:26,1459.0
2023/12/07,03:09:27,1464.0
2023/12/07,03:09:28,1464.0
2023/12/07,03:09:29,1464.0
2023/12/07,03:09:30,1464.0
2023/12/07,03:09:31,1464.0
2023/12/07,03:09:32,1451.0
2023/12/07,03:09:33,1459.0
2023/12/07,03:09:34,1459.0
2023/12/07,03:09:35,1459.0
2023/12/07,03:09:36,1459.0
2023/12/07,03:09:37,1464.0
2023/12/07,03:09:38,1455.0
2023/12/07,03:09:40,1455.0
2023/12/07,03:09:41,1464.0
2023/12/07,03:09:42,1451.0
2023/12/07,03:09:43,1451.0
2023/12/07,03:09:44,1451.0
2023/12/07,03:09:45,1451.0
2023/12/07,03:09:46,1464.0
2023/12/07,03:09:47,1455.0
